account_id,customer_id,email,full_name,ssn_plain,dob,customer_created_at,customer_updated_at,account_type,opened_at,account_status,account_updated_at,txn_id,merchant_name,amount_cents,currency,txn_time,category,status,txn_created_at,txn_updated_at,amount_dollars
573,285,charles.gonzalez1405@sample.org,Charles Gonzalez,402-41-2204,1967-05-12,2023-07-28T03:21:38,2023-09-05T03:21:38,savings,2025-03-21,active,2025-06-04T12:57:00,191,Home Depot,63847,USD,2024-08-27T22:09:12,grocery,posted,2024-08-27T22:09:12,2024-08-28T17:44:12,638.47
573,285,charles.gonzalez1405@sample.org,Charles Gonzalez,402-41-2204,1967-05-12,2023-07-28T03:21:38,2023-09-05T03:21:38,savings,2025-03-21,active,2025-06-04T12:57:00,190,Home Depot,17119,USD,2024-08-08T02:49:30,retail,reversed,2024-08-08T02:49:30,2024-08-08T13:44:30,171.19
573,285,charles.gonzalez1405@sample.org,Charles Gonzalez,402-41-2204,1967-05-12,2023-07-28T03:21:38,2023-09-05T03:21:38,savings,2025-03-21,active,2025-06-04T12:57:00,189,Google,26692,USD,2024-08-18T13:11:31,travel,pending,2024-08-18T13:11:31,2024-08-19T09:42:31,266.92
573,285,charles.gonzalez1405@sample.org,Charles Gonzalez,402-41-2204,1967-05-12,2023-07-28T03:21:38,2023-09-05T03:21:38,savings,2025-03-21,active,2025-06-04T12:57:00,188,Costco,68555,USD,2024-01-08T03:17:11,travel,posted,2024-01-08T03:17:11,2024-01-08T08:13:11,685.55
573,285,charles.gonzalez1405@sample.org,Charles Gonzalez,402-41-2204,1967-05-12,2023-07-28T03:21:38,2023-09-05T03:21:38,savings,2025-03-21,active,2025-06-04T12:57:00,187,Netflix,14555,USD,2025-06-11T15:06:36,rideshare,pending,2025-06-11T15:06:36,2025-06-12T04:35:36,145.55
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4262,Costco,42077,USD,2024-03-20T02:35:43,food,reversed,2024-03-20T02:35:43,2024-03-20T08:32:43,420.77
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4261,Apple,98379,USD,2024-06-21T22:35:31,travel,reversed,2024-06-21T22:35:31,2024-06-22T15:23:31,983.79
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4260,Exxon,32514,USD,2025-04-20T22:37:10,rideshare,reversed,2025-04-20T22:37:10,2025-04-21T09:03:10,325.14
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4259,Amazon,61099,USD,2024-01-29T12:08:42,fuel,posted,2024-01-29T12:08:42,2024-01-29T22:28:42,610.99
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4258,Lyft,54934,USD,2024-12-11T14:18:24,food,posted,2024-12-11T14:18:24,2024-12-12T10:10:24,549.34
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4257,Shell,84895,USD,2024-09-18T05:54:30,travel,posted,2024-09-18T05:54:30,2024-09-18T20:55:30,848.95
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4256,McDonalds,66159,USD,2024-05-18T03:14:02,rideshare,reversed,2024-05-18T03:14:02,2024-05-19T01:13:02,661.59
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4255,Apple,11147,USD,2025-06-06T02:25:26,streaming,reversed,2025-06-06T02:25:26,2025-06-06T20:53:26,111.47
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4254,McDonalds,77169,USD,2024-08-26T07:31:11,coffee,posted,2024-08-26T07:31:11,2024-08-26T14:32:11,771.69
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4253,Exxon,73050,USD,2024-04-28T23:25:16,streaming,posted,2024-04-28T23:25:16,2024-04-29T02:41:16,730.5
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4252,Google,57779,USD,2024-02-20T05:36:44,fuel,posted,2024-02-20T05:36:44,2024-02-20T07:56:44,577.79
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4251,McDonalds,85333,USD,2024-03-04T20:03:34,grocery,reversed,2024-03-04T20:03:34,2024-03-05T13:16:34,853.33
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4250,McDonalds,77889,USD,2025-03-11T21:07:42,retail,posted,2025-03-11T21:07:42,2025-03-12T08:50:42,778.89
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4249,Uber,32995,USD,2025-02-01T16:20:37,food,pending,2025-02-01T16:20:37,2025-02-02T07:33:37,329.95
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4248,Lyft,77605,USD,2024-06-17T23:18:58,food,posted,2024-06-17T23:18:58,2024-06-18T21:11:58,776.05
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4247,Apple,18803,USD,2024-03-10T09:26:00,coffee,posted,2024-03-10T09:26:00,2024-03-10T18:18:00,188.03
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4246,Lyft,57505,USD,2025-01-21T03:07:36,fuel,reversed,2025-01-21T03:07:36,2025-01-21T07:51:36,575.05
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4245,Netflix,26509,USD,2025-05-24T19:25:26,rideshare,pending,2025-05-24T19:25:26,2025-05-25T18:24:26,265.09
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4244,Airbnb,9205,USD,2024-05-12T14:18:41,fuel,posted,2024-05-12T14:18:41,2024-05-13T12:27:41,92.05
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4243,Starbucks,87496,USD,2025-05-01T15:30:11,fuel,reversed,2025-05-01T15:30:11,2025-05-01T16:57:11,874.96
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4242,Home Depot,18074,USD,2025-06-20T14:49:25,fuel,posted,2025-06-20T14:49:25,2025-06-21T05:59:25,180.74
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4241,Shell,79795,USD,2024-08-20T04:08:00,grocery,pending,2024-08-20T04:08:00,2024-08-21T00:35:00,797.95
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4240,Home Depot,41615,USD,2025-05-03T15:45:58,rideshare,posted,2025-05-03T15:45:58,2025-05-04T15:31:58,416.15
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4239,Starbucks,89817,USD,2025-05-06T15:49:37,travel,pending,2025-05-06T15:49:37,2025-05-06T17:27:37,898.17
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4238,Costco,61511,USD,2024-12-05T18:04:14,streaming,reversed,2024-12-05T18:04:14,2024-12-06T07:49:14,615.11
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4237,Starbucks,74778,USD,2024-07-09T08:01:59,food,pending,2024-07-09T08:01:59,2024-07-10T05:00:59,747.78
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4236,Uber,32237,USD,2024-09-10T10:35:54,food,pending,2024-09-10T10:35:54,2024-09-10T22:21:54,322.37
577,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2023-08-20,active,2023-10-12T09:59:34,4235,Apple,50315,USD,2025-02-13T07:41:08,travel,pending,2025-02-13T07:41:08,2025-02-13T19:29:08,503.15
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,145,Home Depot,82462,USD,2024-03-12T16:42:17,food,posted,2024-03-12T16:42:17,2024-03-13T12:42:17,824.62
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,144,Shell,30429,USD,2024-07-16T12:16:21,coffee,pending,2024-07-16T12:16:21,2024-07-16T16:15:21,304.29
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,143,Uber,17383,USD,2025-05-16T05:53:20,travel,reversed,2025-05-16T05:53:20,2025-05-16T10:54:20,173.83
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,142,Home Depot,80700,USD,2024-10-07T17:15:02,retail,reversed,2024-10-07T17:15:02,2024-10-08T15:58:02,807.0
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,141,Target,94424,USD,2024-11-25T08:41:05,rideshare,posted,2024-11-25T08:41:05,2024-11-25T09:51:05,944.24
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,140,Lyft,88241,USD,2025-05-08T04:52:49,retail,reversed,2025-05-08T04:52:49,2025-05-08T18:01:49,882.41
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,139,Airbnb,99091,USD,2024-07-17T06:21:42,fuel,reversed,2024-07-17T06:21:42,2024-07-17T23:01:42,990.91
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,138,Airbnb,48439,USD,2024-04-06T16:25:44,coffee,pending,2024-04-06T16:25:44,2024-04-07T07:18:44,484.39
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,137,Shell,82023,USD,2024-08-27T02:00:34,grocery,posted,2024-08-27T02:00:34,2024-08-27T03:19:34,820.23
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,136,Home Depot,49727,USD,2024-11-18T23:26:58,fuel,posted,2024-11-18T23:26:58,2024-11-19T16:08:58,497.27
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,135,Home Depot,93730,USD,2025-01-23T21:43:15,fuel,posted,2025-01-23T21:43:15,2025-01-24T11:31:15,937.3
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,134,Airbnb,18280,USD,2024-06-01T00:24:21,rideshare,pending,2024-06-01T00:24:21,2024-06-01T00:50:21,182.8
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,133,Walmart,61025,USD,2025-04-15T17:07:53,fuel,pending,2025-04-15T17:07:53,2025-04-16T09:08:53,610.25
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,132,Google,38088,USD,2024-12-26T03:05:07,streaming,posted,2024-12-26T03:05:07,2024-12-26T22:16:07,380.88
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,131,Starbucks,68411,USD,2025-04-07T07:01:19,coffee,posted,2025-04-07T07:01:19,2025-04-07T20:00:19,684.11
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,130,Apple,97867,USD,2024-01-16T09:18:18,food,pending,2024-01-16T09:18:18,2024-01-16T19:32:18,978.67
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,129,Shell,64229,USD,2024-11-24T07:38:52,food,pending,2024-11-24T07:38:52,2024-11-25T00:05:52,642.29
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,128,Apple,50198,USD,2024-10-06T07:05:35,coffee,posted,2024-10-06T07:05:35,2024-10-06T22:08:35,501.98
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,127,Target,81309,USD,2024-12-14T04:22:50,streaming,posted,2024-12-14T04:22:50,2024-12-14T07:05:50,813.09
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,126,Target,77410,USD,2024-05-17T00:59:46,streaming,posted,2024-05-17T00:59:46,2024-05-17T20:39:46,774.1
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,125,Home Depot,19516,USD,2024-08-29T22:05:26,rideshare,pending,2024-08-29T22:05:26,2024-08-30T12:33:26,195.16
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,124,Target,24787,USD,2025-03-02T07:15:05,grocery,posted,2025-03-02T07:15:05,2025-03-02T23:11:05,247.87
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,123,Starbucks,24767,USD,2024-04-19T22:20:52,grocery,pending,2024-04-19T22:20:52,2024-04-20T18:33:52,247.67
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,122,Walmart,62440,USD,2024-02-20T04:32:45,rideshare,pending,2024-02-20T04:32:45,2024-02-21T02:11:45,624.4
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,121,Starbucks,40157,USD,2025-02-09T00:56:28,travel,reversed,2025-02-09T00:56:28,2025-02-09T01:08:28,401.57
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,120,Home Depot,89262,USD,2025-06-17T21:07:46,rideshare,reversed,2025-06-17T21:07:46,2025-06-18T10:08:46,892.62
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,119,Target,29752,USD,2024-09-23T04:55:14,retail,reversed,2024-09-23T04:55:14,2024-09-23T13:23:14,297.52
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,118,McDonalds,35808,USD,2025-05-18T08:27:39,retail,pending,2025-05-18T08:27:39,2025-05-18T19:45:39,358.08
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,117,Lyft,34454,USD,2024-04-14T06:55:06,retail,reversed,2024-04-14T06:55:06,2024-04-14T21:04:06,344.54
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,116,Target,2968,USD,2025-05-13T16:28:21,travel,reversed,2025-05-13T16:28:21,2025-05-14T03:41:21,29.68
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,115,Target,36877,USD,2025-01-22T08:56:07,coffee,posted,2025-01-22T08:56:07,2025-01-22T15:54:07,368.77
575,286,richard.jones6384@testmail.com,Richard Jones,469-23-2499,1960-06-19,2023-08-28T10:31:18,2023-12-19T10:31:18,credit,2024-10-27,active,2024-11-27T01:06:40,114,Walmart,79233,USD,2024-07-08T04:01:17,retail,pending,2024-07-08T04:01:17,2024-07-08T16:48:17,792.33
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6782,Uber,9556,USD,2024-10-21T06:47:19,rideshare,reversed,2024-10-21T06:47:19,2024-10-21T20:36:19,95.56
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6781,Apple,93161,USD,2024-07-27T04:25:53,grocery,pending,2024-07-27T04:25:53,2024-07-28T03:37:53,931.61
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6780,Shell,83519,USD,2024-06-22T23:36:48,streaming,posted,2024-06-22T23:36:48,2024-06-23T12:46:48,835.19
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6779,Google,84663,USD,2024-02-13T00:29:29,coffee,reversed,2024-02-13T00:29:29,2024-02-13T23:59:29,846.63
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6778,Amazon,93590,USD,2024-09-05T16:30:42,travel,reversed,2024-09-05T16:30:42,2024-09-05T19:41:42,935.9
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6777,Home Depot,93374,USD,2024-12-12T00:31:19,food,posted,2024-12-12T00:31:19,2024-12-12T07:34:19,933.74
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6776,Starbucks,91733,USD,2024-10-15T17:16:05,fuel,posted,2024-10-15T17:16:05,2024-10-16T11:25:05,917.33
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6775,Lyft,18137,USD,2024-06-18T08:15:31,rideshare,posted,2024-06-18T08:15:31,2024-06-19T03:48:31,181.37
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6774,Apple,49124,USD,2024-10-13T00:43:14,rideshare,reversed,2024-10-13T00:43:14,2024-10-13T02:26:14,491.24
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6773,McDonalds,13690,USD,2024-12-22T21:01:11,coffee,posted,2024-12-22T21:01:11,2024-12-23T04:52:11,136.9
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6772,Google,33776,USD,2025-06-03T05:51:23,coffee,reversed,2025-06-03T05:51:23,2025-06-03T08:55:23,337.76
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6771,Airbnb,49516,USD,2024-11-02T06:48:27,food,reversed,2024-11-02T06:48:27,2024-11-02T23:46:27,495.16
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6770,Shell,73552,USD,2025-05-27T22:02:19,retail,posted,2025-05-27T22:02:19,2025-05-28T07:03:19,735.52
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6769,Starbucks,80280,USD,2025-06-16T14:48:30,retail,posted,2025-06-16T14:48:30,2025-06-16T17:42:30,802.8
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6768,Google,-1868,USD,2024-07-18T10:22:01,travel,pending,2024-07-18T10:22:01,2024-07-19T07:51:01,-18.68
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6767,Uber,-811,USD,2024-02-24T01:25:06,travel,reversed,2024-02-24T01:25:06,2024-02-24T04:33:06,-8.11
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6766,Lyft,61190,USD,2025-02-17T05:48:13,retail,pending,2025-02-17T05:48:13,2025-02-18T04:31:13,611.9
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6765,McDonalds,92658,USD,2024-07-13T17:12:53,coffee,posted,2024-07-13T17:12:53,2024-07-14T04:37:53,926.58
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6764,Google,87108,USD,2024-12-13T13:55:19,travel,posted,2024-12-13T13:55:19,2024-12-13T21:10:19,871.08
579,288,thomas.wilson1693@example.com,Thomas Wilson,191-55-2524,1989-02-07,2023-10-27T05:21:19,2023-10-30T05:21:19,credit,2024-10-23,frozen,2024-12-23T07:09:30,6763,Apple,28410,USD,2024-09-11T09:54:43,travel,posted,2024-09-11T09:54:43,2024-09-12T08:57:43,284.1
582,289,elizabeth.wilson6354@example.com,Elizabeth Wilson,842-81-4977,1975-03-19,2024-06-16T07:12:57,2024-09-21T07:12:57,checking,2024-09-23,active,2024-11-07T15:49:14,3224,Airbnb,41338,USD,2024-02-07T14:35:23,retail,posted,2024-02-07T14:35:23,2024-02-07T22:39:23,413.38
582,289,elizabeth.wilson6354@example.com,Elizabeth Wilson,842-81-4977,1975-03-19,2024-06-16T07:12:57,2024-09-21T07:12:57,checking,2024-09-23,active,2024-11-07T15:49:14,3223,Target,-1222,USD,2024-12-14T07:14:09,food,reversed,2024-12-14T07:14:09,2024-12-14T20:55:09,-12.22
582,289,elizabeth.wilson6354@example.com,Elizabeth Wilson,842-81-4977,1975-03-19,2024-06-16T07:12:57,2024-09-21T07:12:57,checking,2024-09-23,active,2024-11-07T15:49:14,3222,Starbucks,155,USD,2024-08-21T22:54:10,fuel,posted,2024-08-21T22:54:10,2024-08-22T17:51:10,1.55
582,289,elizabeth.wilson6354@example.com,Elizabeth Wilson,842-81-4977,1975-03-19,2024-06-16T07:12:57,2024-09-21T07:12:57,checking,2024-09-23,active,2024-11-07T15:49:14,3221,Home Depot,16070,USD,2024-01-11T13:41:53,food,pending,2024-01-11T13:41:53,2024-01-12T07:55:53,160.7
